species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Buceros hydrocorax	0.00026145	0.00022932	0.00029320	0.02580000
Buceros mindanensis	0.00026548	0.00023350	0.00029836	0.02620000
Buceros rhinoceros	0.00025961	0.00022725	0.00028962	0.02560000
Bucorvus abyssinicus	0.00025731	0.00022748	0.00028904	0.02540000
Bucorvus leadbeateri	0.00023299	0.00020361	0.00026344	0.02300000
Buettikoferella bivittata	0.00002623	0.00001670	0.00003635	0.00250000
Bugeranus carunculatus	0.00028594	0.00025315	0.00031945	0.02820000
Bulweria bulwerii	0.00002991	0.00001950	0.00004061	0.00290000
Bulweria fallax	0.00013160	0.00010934	0.00015396	0.01300000
Buphagus africanus	0.00002591	0.00001665	0.00003603	0.00250000
Buphagus erythrorynchus	0.00002704	0.00001769	0.00003768	0.00260000
Burhinus bistriatus	0.00001902	0.00001129	0.00002790	0.00180000
Burhinus capensis	0.00002200	0.00001290	0.00003089	0.00210000
Burhinus grallarius	0.00003005	0.00001951	0.00004056	0.00290000
Burhinus indicus	0.00002418	0.00001491	0.00003356	0.00230000
Burhinus oedicnemus	0.00002803	0.00001829	0.00003880	0.00270000
Burhinus senegalensis	0.00003002	0.00001902	0.00004064	0.00290000
Burhinus superciliaris	0.00002487	0.00001553	0.00003461	0.00240000
Burhinus vermiculatus	0.00002303	0.00001381	0.00003262	0.00220000
Busarellus nigricollis	0.00002196	0.00001273	0.00003088	0.00210000
Butastur indicus	0.00001715	0.00000952	0.00002552	0.00160000
Butastur liventer	0.00002580	0.00001670	0.00003623	0.00250000
Butastur rufipennis	0.00002002	0.00001140	0.00002891	0.00190000
Butastur teesa	0.00002218	0.00001336	0.00003157	0.00210000
Buteo albigula	0.00002392	0.00001499	0.00003389	0.00230000
Buteo albonotatus	0.00002212	0.00001347	0.00003122	0.00210000
Buteo augur	0.00001697	0.00000925	0.00002524	0.00160000
Buteo auguralis	0.00001708	0.00000936	0.00002525	0.00160000
Buteo brachypterus	0.00001625	0.00000915	0.00002437	0.00150000
Buteo brachyurus	0.00002886	0.00001900	0.00003914	0.00280000
Buteo buteo	0.00000999	0.00000394	0.00001623	0.00090000
Buteo galapagoensis	0.00024723	0.00021714	0.00027949	0.02440000
Buteo hemilasius	0.00002815	0.00001840	0.00003878	0.00270000
Buteo jamaicensis	0.00002206	0.00001334	0.00003147	0.00210000
Buteo japonicus	0.00002393	0.00001490	0.00003351	0.00230000
Buteo lagopus	0.00002389	0.00001472	0.00003343	0.00230000
Buteo lineatus	0.00002604	0.00001616	0.00003598	0.00250000
Buteo nitidus	0.00003178	0.00002105	0.00004291	0.00310000
Buteo oreophilus	0.00011029	0.00008907	0.00012993	0.01090000
Buteo plagiatus	0.00002307	0.00001429	0.00003302	0.00220000
Buteo platypterus	0.00001890	0.00001114	0.00002775	0.00180000
Buteo refectus	0.00001375	0.00000694	0.00002107	0.00130000
Buteo regalis	0.00002287	0.00001320	0.00003203	0.00220000
Buteo ridgwayi	0.00231489	0.00221757	0.00241693	0.20430000
Buteo rufinus	0.00002287	0.00001395	0.00003235	0.00220000
Buteo rufofuscus	0.00003207	0.00002117	0.00004356	0.00310000
Buteo socotraensis	0.00023803	0.00020837	0.00026859	0.02350000
Buteo solitarius	0.00012937	0.00010808	0.00015178	0.01280000
Buteo swainsoni	0.00002095	0.00001242	0.00003014	0.00200000
Buteo trizonatus	0.00013759	0.00011495	0.00016102	0.01360000
Buteo ventralis	0.00026357	0.00023208	0.00029598	0.02600000
Buteogallus aequinoctialis	0.00008219	0.00006393	0.00009958	0.00810000
Buteogallus anthracinus	0.00002605	0.00001651	0.00003641	0.00250000
Buteogallus coronatus	0.00062000	0.00057101	0.00066926	0.06040000
Buteogallus gundlachii	0.00010540	0.00008515	0.00012503	0.01040000
Buteogallus lacernulatus	0.00025322	0.00022241	0.00028525	0.02500000
Buteogallus meridionalis	0.00002105	0.00001247	0.00002986	0.00200000
Buteogallus schistaceus	0.00001992	0.00001196	0.00002879	0.00190000
Buteogallus solitarius	0.00009835	0.00007939	0.00011798	0.00970000
Buteogallus urubitinga	0.00002704	0.00001728	0.00003735	0.00260000
Buthraupis montana	0.00002213	0.00001355	0.00003131	0.00210000
Butorides striata	0.00002459	0.00001503	0.00003384	0.00240000
Bycanistes albotibialis	0.00002304	0.00001423	0.00003247	0.00220000
Bycanistes brevis	0.00001809	0.00001028	0.00002646	0.00170000
Bycanistes bucinator	0.00001986	0.00001192	0.00002869	0.00190000
Bycanistes cylindricus	0.00025558	0.00022503	0.00028812	0.02520000
Bycanistes fistulator	0.00002099	0.00001212	0.00003055	0.00200000
Bycanistes sharpii	0.00001890	0.00001096	0.00002773	0.00180000
Bycanistes subcylindricus	0.00002297	0.00001395	0.00003229	0.00220000
Cacatua alba	0.00063734	0.00058724	0.00068759	0.06200000
Cacatua ducorpsii	0.00002093	0.00001216	0.00003025	0.00200000
Cacatua galerita	0.00002091	0.00001244	0.00003016	0.00200000
Cacatua goffiniana	0.00012447	0.00010295	0.00014650	0.01230000
Cacatua haematuropygia	0.00239684	0.00229414	0.00249625	0.21070000
Cacatua leadbeateri	0.00002211	0.00001352	0.00003175	0.00210000
Cacatua moluccensis	0.00025141	0.00022116	0.00028415	0.02480000
Cacatua ophthalmica	0.00026667	0.00023539	0.00029901	0.02630000
Cacatua pastinator	0.00002910	0.00001854	0.00003953	0.00280000
Cacatua sanguinea	0.00002108	0.00001243	0.00003028	0.00200000
Cacatua sulphurea	0.00234980	0.00224720	0.00245206	0.20700000
Cacatua tenuirostris	0.00002487	0.00001545	0.00003440	0.00240000
Cacicus cela	0.00002423	0.00001532	0.00003402	0.00230000
Cacicus chrysonotus	0.00002707	0.00001742	0.00003723	0.00260000
Cacicus chrysopterus	0.00001618	0.00000861	0.00002421	0.00150000
Cacicus flavicrissus	0.00003199	0.00002132	0.00004306	0.00310000
Cacicus haemorrhous	0.00003097	0.00002103	0.00004220	0.00300000
Cacicus koepckeae	0.00066006	0.00061151	0.00071235	0.06410000
Cacicus latirostris	0.00001804	0.00001004	0.00002627	0.00170000
Cacicus leucoramphus	0.00003118	0.00002053	0.00004217	0.00300000
Cacicus microrhynchus	0.00001881	0.00001086	0.00002750	0.00180000
Cacicus oseryi	0.00002006	0.00001158	0.00002901	0.00190000
Cacicus pacificus	0.00002898	0.00001941	0.00004000	0.00280000
Cacicus sclateri	0.00002389	0.00001423	0.00003364	0.00230000
Cacicus solitarius	0.00003004	0.00001979	0.00004054	0.00290000
Cacicus uropygialis	0.00002814	0.00001803	0.00003872	0.00270000
Cacomantis aeruginosus	0.00002193	0.00001313	0.00003126	0.00210000
Cacomantis castaneiventris	0.00001719	0.00000962	0.00002521	0.00160000
Cacomantis flabelliformis	0.00002302	0.00001439	0.00003313	0.00220000
Cacomantis merulinus	0.00002992	0.00002007	0.00004079	0.00290000
Cacomantis passerinus	0.00001879	0.00001089	0.00002710	0.00180000
Cacomantis sonneratii	0.00002604	0.00001662	0.00003617	0.00250000
Cacomantis variolosus	0.00002510	0.00001566	0.00003479	0.00240000
Cairina moschata	0.00002703	0.00001708	0.00003735	0.00260000
Calamanthus campestris	0.00003099	0.00001996	0.00004199	0.00300000
Calamanthus cautus	0.00002735	0.00001782	0.00003766	0.00260000
Calamanthus fuliginosus	0.00001912	0.00001117	0.00002803	0.00180000
Calamanthus montanellus	0.00001899	0.00001101	0.00002790	0.00180000
Calamanthus pyrrhopygius	0.00002106	0.00001289	0.00003055	0.00200000
Calamonastes fasciolatus	0.00002316	0.00001351	0.00003266	0.00220000
Calamonastes simplex	0.00003698	0.00002528	0.00004930	0.00360000
Calamonastes stierlingi	0.00002686	0.00001741	0.00003709	0.00260000
Calamonastes undosus	0.00002096	0.00001263	0.00003014	0.00200000
Calamonastides bensoni	0.00022868	0.00019812	0.00025807	0.02260000
Calamonastides gracilirostris	0.00025521	0.00022604	0.00028813	0.02520000
Calamospiza melanocorys	0.00001614	0.00000885	0.00002414	0.00150000
Calandrella acutirostris	0.00002099	0.00001269	0.00003026	0.00200000
Calandrella blanfordi	0.00002498	0.00001548	0.00003492	0.00240000
Calandrella brachydactyla	0.00002003	0.00001158	0.00002883	0.00190000
Calandrella cinerea	0.00002700	0.00001725	0.00003701	0.00260000
Calandrella dukhunensis	0.00002309	0.00001399	0.00003229	0.00220000
Calandrella eremica	0.00002693	0.00001778	0.00003733	0.00260000
Calcarius lapponicus	0.00002200	0.00001309	0.00003108	0.00210000
Calcarius ornatus	0.00027287	0.00024046	0.00030474	0.02690000
Calcarius pictus	0.00002002	0.00001191	0.00002906	0.00190000
Calendulauda africanoides	0.00001792	0.00001052	0.00002629	0.00170000
Calendulauda albescens	0.00002188	0.00001267	0.00003099	0.00210000
Calendulauda alopex	0.00001915	0.00001075	0.00002762	0.00180000
Calendulauda burra	0.00025621	0.00022387	0.00028624	0.02530000
Calendulauda erythrochlamys	0.00002684	0.00001688	0.00003723	0.00260000
Calendulauda poecilosterna	0.00002294	0.00001434	0.00003247	0.00220000
Calendulauda sabota	0.00002816	0.00001885	0.00003887	0.00270000
Calherodius leuconotus	0.00002720	0.00001782	0.00003814	0.00260000
Calicalicus madagascariensis	0.00002096	0.00001265	0.00003007	0.00200000
Calicalicus rufocarpalis	0.00025218	0.00022044	0.00028250	0.02490000
Calidris acuminata	0.00002202	0.00001351	0.00003149	0.00210000
Calidris alba	0.00001410	0.00000743	0.00002178	0.00130000
Calidris alpina	0.00003073	0.00002025	0.00004153	0.00300000
Calidris bairdii	0.00002487	0.00001564	0.00003498	0.00240000
Calidris canutus	0.00010145	0.00008178	0.00012069	0.01000000
Calidris falcinellus	0.00002308	0.00001388	0.00003239	0.00220000
Calidris ferruginea	0.00012632	0.00010510	0.00014887	0.01250000
Calidris fuscicollis	0.00002823	0.00001795	0.00003812	0.00270000
Calidris himantopus	0.00001682	0.00000923	0.00002456	0.00160000
Calidris maritima	0.00001821	0.00001037	0.00002659	0.00170000
Calidris mauri	0.00002614	0.00001662	0.00003649	0.00250000
Calidris melanotos	0.00001003	0.00000429	0.00001614	0.00090000
Calidris minuta	0.00002306	0.00001397	0.00003238	0.00220000
Calidris minutilla	0.00002311	0.00001436	0.00003312	0.00220000
Calidris ptilocnemis	0.00001806	0.00001034	0.00002638	0.00170000
Calidris pugnax	0.00002019	0.00001156	0.00002931	0.00190000
Calidris pusilla	0.00010448	0.00008467	0.00012396	0.01030000
Calidris pygmaea	0.00236693	0.00226842	0.00246699	0.20870000
Calidris ruficollis	0.00012057	0.00009981	0.00014195	0.01190000
Calidris subminuta	0.00002403	0.00001497	0.00003385	0.00230000
Calidris subruficollis	0.00011441	0.00009328	0.00013576	0.01130000
Calidris temminckii	0.00001104	0.00000520	0.00001770	0.00100000
Calidris tenuirostris	0.00062043	0.00057339	0.00067217	0.06040000
Calidris virgata	0.00003095	0.00002096	0.00004251	0.00300000
Caliechthrus leucolophus	0.00002600	0.00001672	0.00003626	0.00250000
Caligavis chrysops	0.00001500	0.00000781	0.00002292	0.00140000
Caligavis obscura	0.00002097	0.00001244	0.00002993	0.00200000
Caligavis subfrenata	0.00002995	0.00001998	0.00004120	0.00290000
Callacanthis burtoni	0.00002314	0.00001414	0.00003253	0.00220000
Callaeas cinereus	0.00235128	0.00225032	0.00245048	0.20720000
Callaeas wilsoni	0.00010339	0.00008302	0.00012299	0.01020000
Calliope calliope	0.00001811	0.00001042	0.00002667	0.00170000
Calliope obscura	0.00027056	0.00023853	0.00030330	0.02670000
Calliope pectardens	0.00013971	0.00011759	0.00016408	0.01380000
Calliope pectoralis	0.00002319	0.00001385	0.00003271	0.00220000
Calliope tschebaiewi	0.00002786	0.00001817	0.00003833	0.00270000
Callipepla californica	0.00001517	0.00000792	0.00002309	0.00140000
Callipepla douglasii	0.00002215	0.00001311	0.00003123	0.00210000
Callipepla gambelii	0.00002199	0.00001354	0.00003102	0.00210000
Callipepla squamata	0.00002598	0.00001673	0.00003597	0.00250000
Calliphlox amethystina	0.00002406	0.00001488	0.00003367	0.00230000
Calliphlox bryantae	0.00002697	0.00001734	0.00003759	0.00260000
Calliphlox mitchellii	0.00002384	0.00001480	0.00003356	0.00230000
Callocephalon fimbriatum	0.00002379	0.00001523	0.00003416	0.00230000
Callonetta leucophrys	0.00002384	0.00001438	0.00003316	0.00230000
Calochaetes coccineus	0.00002025	0.00001173	0.00002909	0.00190000
Caloenas nicobarica	0.00010357	0.00008389	0.00012331	0.01020000
Calonectris borealis	0.00002776	0.00001826	0.00003843	0.00270000
Calonectris diomedea	0.00002293	0.00001336	0.00003202	0.00220000
Calonectris edwardsii	0.00009746	0.00007830	0.00011702	0.00960000
Calonectris leucomelas	0.00009538	0.00007597	0.00011392	0.00940000
Caloperdix oculeus	0.00010848	0.00008879	0.00012876	0.01070000
Caloramphus fuliginosus	0.00003496	0.00002412	0.00004661	0.00340000
Caloramphus hayii	0.00011864	0.00009835	0.00014000	0.01170000
Calothorax lucifer	0.00002497	0.00001535	0.00003510	0.00240000
Calothorax pulcher	0.00002502	0.00001553	0.00003462	0.00240000
Calypte anna	0.00002510	0.00001583	0.00003502	0.00240000
Calypte costae	0.00002104	0.00001265	0.00003016	0.00200000
Calyptocichla serinus	0.00001884	0.00001106	0.00002772	0.00180000
Calyptomena hosii	0.00009340	0.00007528	0.00011298	0.00920000
Calyptomena viridis	0.00011941	0.00009767	0.00014064	0.01180000
Calyptomena whiteheadi	0.00002568	0.00001568	0.00003530	0.00250000
Calyptophilus frugivorus	0.00011751	0.00009757	0.00013996	0.01160000
Calyptophilus tertius	0.00025717	0.00022719	0.00028993	0.02540000
Calyptorhynchus banksii	0.00002205	0.00001326	0.00003122	0.00210000
Calyptorhynchus lathami	0.00001814	0.00001051	0.00002652	0.00170000
Calyptura cristata	0.00239324	0.00228838	0.00249553	0.21020000
Camaroptera brachyura	0.00001723	0.00000941	0.00002566	0.00160000
Camaroptera chloronota	0.00001684	0.00000935	0.00002503	0.00160000
Camaroptera harterti	0.00002398	0.00001466	0.00003356	0.00230000
Camaroptera superciliaris	0.00001968	0.00001109	0.00002815	0.00190000
Camaroptera toroensis	0.00002299	0.00001399	0.00003231	0.00220000
Campephaga flava	0.00001709	0.00000922	0.00002547	0.00160000
Campephaga petiti	0.00002696	0.00001685	0.00003756	0.00260000
Campephaga phoenicea	0.00002491	0.00001576	0.00003488	0.00240000
Campephaga quiscalina	0.00002094	0.00001249	0.00003053	0.00200000
Campephilus gayaquilensis	0.00010055	0.00008062	0.00012036	0.00990000
Campephilus guatemalensis	0.00001603	0.00000847	0.00002430	0.00150000
Campephilus haematogaster	0.00002513	0.00001571	0.00003518	0.00240000
Campephilus imperialis	0.00242450	0.00232501	0.00252961	0.21320000
Campephilus leucopogon	0.00002016	0.00001126	0.00002855	0.00190000
Campephilus magellanicus	0.00003382	0.00002277	0.00004536	0.00330000
Campephilus melanoleucos	0.00002005	0.00001202	0.00002922	0.00190000
Campephilus pollens	0.00001812	0.00001033	0.00002664	0.00170000
Campephilus principalis	0.00233593	0.00223460	0.00243492	0.20560000
Campephilus robustus	0.00002496	0.00001615	0.00003542	0.00240000
Campephilus rubricollis	0.00002596	0.00001606	0.00003598	0.00250000
Campephilus splendens	0.00008530	0.00006715	0.00010338	0.00840000
Campethera abingoni	0.00002079	0.00001232	0.00003021	0.00200000
Campethera bennettii	0.00001978	0.00001138	0.00002839	0.00190000
Campethera cailliautii	0.00003005	0.00001957	0.00004070	0.00290000
Campethera caroli	0.00002004	0.00001182	0.00002895	0.00190000
Campethera maculosa	0.00001788	0.00000988	0.00002594	0.00170000
Campethera mombassica	0.00003013	0.00001994	0.00004124	0.00290000
Campethera nivosa	0.00002393	0.00001448	0.00003369	0.00230000
Campethera notata	0.00011032	0.00009068	0.00013175	0.01100000
Campethera nubica	0.00003395	0.00002304	0.00004555	0.00330000
Campethera punctuligera	0.00001820	0.00001045	0.00002688	0.00170000
Campethera scriptoricauda	0.00002210	0.00001354	0.00003119	0.00210000
Campethera taeniolaema	0.00002205	0.00001256	0.00003134	0.00210000
Campethera tullbergi	0.00001790	0.00001002	0.00002626	0.00170000
Campicoloides bifasciatus	0.00003533	0.00002484	0.00004784	0.00340000
Campochaera sloetii	0.00002098	0.00001224	0.00002995	0.00200000
Camptostoma imberbe	0.00002694	0.00001752	0.00003769	0.00260000
Camptostoma obsoletum	0.00002295	0.00001400	0.00003251	0.00220000
Campylopterus curvipennis	0.00001903	0.00001067	0.00002740	0.00180000
Campylopterus cuvierii	0.00002196	0.00001292	0.00003116	0.00210000
Campylopterus duidae	0.00001831	0.00001035	0.00002689	0.00170000
Campylopterus ensipennis	0.00011731	0.00009701	0.00013962	0.01160000
Campylopterus falcatus	0.00001693	0.00000942	0.00002536	0.00160000
Campylopterus hemileucurus	0.00002708	0.00001648	0.00003658	0.00260000
Campylopterus hyperythrus	0.00002188	0.00001320	0.00003106	0.00210000
Campylopterus largipennis	0.00002788	0.00001801	0.00003869	0.00270000
Campylopterus phainopeplus	0.00061334	0.00056400	0.00066117	0.05970000
Campylopterus rufus	0.00002312	0.00001355	0.00003243	0.00220000
Campylopterus villaviscensio	0.00010532	0.00008578	0.00012591	0.01040000
Campylorhamphus falcularius	0.00002671	0.00001728	0.00003707	0.00260000
Campylorhamphus multostriatus	0.00002492	0.00001549	0.00003496	0.00240000
Campylorhamphus probatus	0.00001981	0.00001171	0.00002894	0.00190000
Campylorhamphus procurvoides	0.00002302	0.00001427	0.00003312	0.00220000
Campylorhamphus pusillus	0.00001704	0.00000890	0.00002525	0.00160000
Campylorhamphus trochilirostris	0.00001791	0.00000999	0.00002582	0.00170000
Campylorhynchus albobrunneus	0.00002191	0.00001310	0.00003100	0.00210000
Campylorhynchus brunneicapillus	0.00002205	0.00001333	0.00003145	0.00210000
Campylorhynchus capistratus	0.00001892	0.00001110	0.00002756	0.00180000
Campylorhynchus chiapensis	0.00001983	0.00001191	0.00002877	0.00190000
Campylorhynchus fasciatus	0.00002292	0.00001405	0.00003200	0.00220000
Campylorhynchus griseus	0.00002212	0.00001344	0.00003141	0.00210000
Campylorhynchus gularis	0.00002714	0.00001698	0.00003726	0.00260000
Campylorhynchus humilis	0.00002019	0.00001211	0.00002936	0.00190000
Campylorhynchus jocosus	0.00002110	0.00001232	0.00002982	0.00200000
Campylorhynchus megalopterus	0.00003008	0.00001949	0.00004081	0.00290000
Campylorhynchus nuchalis	0.00002796	0.00001822	0.00003904	0.00270000
Campylorhynchus rufinucha	0.00002399	0.00001472	0.00003371	0.00230000
Campylorhynchus turdinus	0.00001803	0.00000971	0.00002666	0.00170000
Campylorhynchus yucatanicus	0.00010450	0.00008569	0.00012515	0.01030000
Campylorhynchus zonatus	0.00001194	0.00000549	0.00001865	0.00110000
Canirallus oculeus	0.00001836	0.00001026	0.00002680	0.00170000
Cantorchilus griseus	0.00002205	0.00001312	0.00003160	0.00210000
Cantorchilus guarayanus	0.00001773	0.00000967	0.00002592	0.00170000
Cantorchilus leucopogon	0.00002309	0.00001400	0.00003234	0.00220000
Cantorchilus leucotis	0.00001710	0.00000953	0.00002494	0.00160000
Cantorchilus longirostris	0.00002404	0.00001506	0.00003400	0.00230000
Cantorchilus modestus	0.00002394	0.00001475	0.00003363	0.00230000
Cantorchilus nigricapillus	0.00002410	0.00001512	0.00003434	0.00230000
Cantorchilus semibadius	0.00002689	0.00001744	0.00003712	0.00260000
Cantorchilus superciliaris	0.00002517	0.00001577	0.00003507	0.00240000
Cantorchilus thoracicus	0.00001811	0.00001022	0.00002699	0.00170000
Cantorchilus zeledoni	0.00002520	0.00001574	0.00003533	0.00240000
Capito auratus	0.00002609	0.00001614	0.00003630	0.00250000
Capito aurovirens	0.00002793	0.00001799	0.00003875	0.00270000
Capito brunneipectus	0.00002205	0.00001313	0.00003155	0.00210000
Capito dayi	0.00026370	0.00023304	0.00029636	0.02600000
Capito fitzpatricki	0.00010322	0.00008314	0.00012323	0.01020000
Capito hypoleucus	0.00029118	0.00025756	0.00032631	0.02870000
Capito maculicoronatus	0.00002627	0.00001670	0.00003638	0.00250000
Capito niger	0.00001890	0.00001062	0.00002709	0.00180000
Capito quinticolor	0.00025834	0.00022739	0.00029034	0.02550000
Capito squamatus	0.00011128	0.00009039	0.00013195	0.01100000
Capito wallacei	0.00028614	0.00025475	0.00032020	0.02820000
Caprimulgus aegyptius	0.00002995	0.00001920	0.00004050	0.00290000
Caprimulgus affinis	0.00002208	0.00001358	0.00003137	0.00210000
Caprimulgus andamanicus	0.00002703	0.00001700	0.00003718	0.00260000
Caprimulgus asiaticus	0.00002097	0.00001222	0.00002968	0.00200000
Caprimulgus atripennis	0.00002090	0.00001251	0.00003018	0.00200000
Caprimulgus batesi	0.00002391	0.00001459	0.00003373	0.00230000
Caprimulgus celebensis	0.00002079	0.00001243	0.00002969	0.00200000
Caprimulgus centralasicus	0.00020395	0.00017595	0.00023130	0.02010000
Caprimulgus clarus	0.00002417	0.00001500	0.00003414	0.00230000
Caprimulgus climacurus	0.00002384	0.00001460	0.00003356	0.00230000
Caprimulgus concretus	0.00026569	0.00023424	0.00029852	0.02620000
Caprimulgus donaldsoni	0.00002315	0.00001383	0.00003275	0.00220000
Caprimulgus europaeus	0.00002503	0.00001590	0.00003485	0.00240000
Caprimulgus eximius	0.00003211	0.00002089	0.00004298	0.00310000
Caprimulgus fossii	0.00002308	0.00001361	0.00003225	0.00220000
Caprimulgus fraenatus	0.00002415	0.00001543	0.00003421	0.00230000
Caprimulgus indicus	0.00002300	0.00001385	0.00003233	0.00220000
Caprimulgus inornatus	0.00002699	0.00001724	0.00003734	0.00260000
Caprimulgus jotaka	0.00002112	0.00001292	0.00003002	0.00200000
Caprimulgus longipennis	0.00002687	0.00001712	0.00003716	0.00260000
Caprimulgus macrurus	0.00002611	0.00001717	0.00003676	0.00250000
Caprimulgus madagascariensis	0.00002207	0.00001366	0.00003173	0.00210000
Caprimulgus mahrattensis	0.00002110	0.00001264	0.00003036	0.00200000
Caprimulgus manillensis	0.00001602	0.00000879	0.00002442	0.00150000
Caprimulgus meesi	0.00002084	0.00001241	0.00002962	0.00200000
Caprimulgus natalensis	0.00001883	0.00001098	0.00002782	0.00180000
Caprimulgus nubicus	0.00002202	0.00001364	0.00003153	0.00210000
Caprimulgus pectoralis	0.00002790	0.00001759	0.00003793	0.00270000
Caprimulgus phalaena	0.00010334	0.00008424	0.00012323	0.01020000
Caprimulgus poliocephalus	0.00001411	0.00000698	0.00002150	0.00130000
Caprimulgus prigoginei	0.00067440	0.00062388	0.00072783	0.06550000
Caprimulgus pulchellus	0.00010728	0.00008780	0.00012784	0.01060000
Caprimulgus ruficollis	0.00003011	0.00001964	0.00004104	0.00290000
Caprimulgus rufigena	0.00002394	0.00001483	0.00003369	0.00230000
Caprimulgus solala	0.00025052	0.00022002	0.00028202	0.02470000
Caprimulgus stellatus	0.00002313	0.00001420	0.00003295	0.00220000
Caprimulgus tristigma	0.00001705	0.00000967	0.00002546	0.00160000
Caprimulgus vexillarius	0.00003210	0.00002172	0.00004322	0.00310000
Capsiempis flaveola	0.00002783	0.00001735	0.00003768	0.00270000
Caracara cheriway	0.00002305	0.00001422	0.00003264	0.00220000
Caracara plancus	0.00002395	0.00001495	0.00003345	0.00230000
Cardellina canadensis	0.00003301	0.00002184	0.00004452	0.00320000
Cardellina pusilla	0.00002913	0.00001924	0.00004005	0.00280000
Cardellina rubra	0.00002522	0.00001559	0.00003484	0.00240000
Cardellina rubrifrons	0.00002375	0.00001480	0.00003345	0.00230000
Cardellina versicolor	0.00024749	0.00021739	0.00027857	0.02440000
Cardinalis cardinalis	0.00001802	0.00001011	0.00002646	0.00170000
Cardinalis phoeniceus	0.00002787	0.00001756	0.00003833	0.00270000
Cardinalis sinuatus	0.00002205	0.00001332	0.00003078	0.00210000
Carduelis caniceps	0.00002407	0.00001439	0.00003389	0.00230000
Carduelis carduelis	0.00002616	0.00001676	0.00003632	0.00250000
Carduelis citrinella	0.00002786	0.00001805	0.00003863	0.00270000
Carduelis corsicana	0.00002684	0.00001725	0.00003701	0.00260000
Cariama cristata	0.00001518	0.00000770	0.00002313	0.00140000
Caridonax fulgidus	0.00002776	0.00001806	0.00003826	0.00270000
Carpococcyx radiceus	0.00012147	0.00010036	0.00014283	0.01200000
Carpococcyx renauldi	0.00027069	0.00023874	0.00030376	0.02670000
Carpococcyx viridis	0.00243224	0.00233363	0.00254197	0.21350000
Carpodacus dubius	0.00002391	0.00001530	0.00003336	0.00230000
Carpodacus edwardsii	0.00002209	0.00001340	0.00003116	0.00210000
Carpodacus erythrinus	0.00002006	0.00001154	0.00002899	0.00190000
Carpodacus formosanus	0.00002614	0.00001655	0.00003627	0.00250000
Carpodacus pulcherrimus	0.00002087	0.00001191	0.00003013	0.00200000
Carpodacus puniceus	0.00003018	0.00001972	0.00004049	0.00290000
Carpodacus rhodochlamys	0.00001917	0.00001068	0.00002775	0.00180000
Carpodacus roborowskii	0.00002001	0.00001155	0.00002901	0.00190000
Carpodacus rodochroa	0.00001905	0.00001139	0.00002805	0.00180000
Carpodacus rodopeplus	0.00002898	0.00001845	0.00003943	0.00280000
Carpodacus roseus	0.00002684	0.00001744	0.00003761	0.00260000
Carpodacus rubicilla	0.00001915	0.00001123	0.00002787	0.00180000
Carpodacus rubicilloides	0.00002515	0.00001573	0.00003522	0.00240000
Carpodacus sibiricus	0.00002296	0.00001469	0.00003277	0.00220000
Carpodacus sillemi	0.00022688	0.00019623	0.00025569	0.02240000
Carpodacus sipahi	0.00002405	0.00001476	0.00003381	0.00230000
Carpodacus stoliczkae	0.00002501	0.00001575	0.00003464	0.00240000
Carpodacus subhimachalus	0.00002502	0.00001595	0.00003495	0.00240000
Carpodacus synoicus	0.00001301	0.00000635	0.00001995	0.00120000
Carpodacus thura	0.00002317	0.00001459	0.00003304	0.00220000
Carpodacus trifasciatus	0.00002377	0.00001484	0.00003369	0.00230000
Carpodacus verreauxii	0.00002507	0.00001612	0.00003529	0.00240000
Carpodacus vinaceus	0.00002503	0.00001562	0.00003453	0.00240000
Carpodacus waltoni	0.00002081	0.00001195	0.00002978	0.00200000
Carpodectes antoniae	0.00064104	0.00059173	0.00069161	0.06240000
Carpodectes hopkei	0.00001489	0.00000743	0.00002214	0.00140000
Carpodectes nitidus	0.00002086	0.00001249	0.00002992	0.00200000
Carpornis cucullata	0.00010350	0.00008445	0.00012441	0.01020000
Carpornis melanocephala	0.00027383	0.00024215	0.00030857	0.02700000
Carpospiza brachydactyla	0.00002693	0.00001717	0.00003716	0.00260000
Carterornis castus	0.00002706	0.00001737	0.00003727	0.00260000
Carterornis chrysomela	0.00002402	0.00001558	0.00003405	0.00230000
Carterornis leucotis	0.00002285	0.00001425	0.00003254	0.00220000
Carterornis pileatus	0.00002693	0.00001702	0.00003735	0.00260000
Caryothraustes canadensis	0.00002118	0.00001255	0.00003015	0.00200000
Caryothraustes celaeno	0.00002585	0.00001627	0.00003590	0.00250000
Caryothraustes erythromelas	0.00010954	0.00008901	0.00013062	0.01080000
Caryothraustes poliogaster	0.00002892	0.00001900	0.00003942	0.00280000
Casiornis fuscus	0.00002605	0.00001659	0.00003637	0.00250000
Casiornis rufus	0.00001811	0.00001030	0.00002645	0.00170000
Cassiculus melanicterus	0.00002401	0.00001520	0.00003388	0.00230000
Castanozoster thoracicus	0.00001814	0.00001028	0.00002634	0.00170000
Casuarius bennetti	0.00001991	0.00001203	0.00002868	0.00190000
Casuarius casuarius	0.00002106	0.00001276	0.00003060	0.00200000
Casuarius unappendiculatus	0.00002205	0.00001326	0.00003098	0.00210000
Catamblyrhynchus diadema	0.00002200	0.00001266	0.00003142	0.00210000
Catamenia analis	0.00002098	0.00001246	0.00003008	0.00200000
